entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
888,139741,148,104,72319,133,1581386100.0,1581390060.0,20200210 20:55,20200210 22:01,4
889,140020,138,0,11830,17,1581355080.0,1581355560.0,20200210 12:18,20200210 12:26,8
890,138338,135,418,45399,84,1581328800.0,1581331260.0,20200210 05:00,20200210 05:41,PO
891,138420,128,40327,40327,1,1581379200.0,1581379200.0,20200210 19:00,20200210 19:00,1
892,140305,718,108,9029,36,1581358440.0,1581359520.0,20200210 13:14,20200210 13:32,33
893,139565,727,58,4997,14,1581364380.0,1581364740.0,20200210 14:53,20200210 14:59,34
894,139510,727,294,5203,27,1581348300.0,1581349080.0,20200210 10:25,20200210 10:38,34
895,139710,127,381,72605,109,1581338760.0,1581342000.0,20200210 07:46,20200210 08:40,4
896,138778,141,60,9540,34,1581353280.0,1581354300.0,20200210 11:48,20200210 12:05,14
897,139432,106,148,35404,42,1581365940.0,1581367200.0,20200210 15:19,20200210 15:40,28
898,138832,141,0,9610,29,1581370200.0,1581371040.0,20200210 16:30,20200210 16:44,14
899,138424,503,0,40586,63,1581390060.0,1581391980.0,20200210 22:01,20200210 22:33,1
900,138356,132,0,31154,61,1581350340.0,1581352140.0,20200210 10:59,20200210 11:29,1
901,138858,142,68,499,3,1581379140.0,1581379140.0,20200210 18:59,20200210 18:59,14
902,139550,727,117,4811,10,1581348000.0,1581348240.0,20200210 10:20,20200210 10:24,34
903,138379,503,79,31123,62,1581388200.0,1581390060.0,20200210 21:30,20200210 22:01,1
904,139345,503,0,9648,31,1581350460.0,1581351360.0,20200210 11:01,20200210 11:16,21
905,139517,727,0,5203,23,1581355860.0,1581356580.0,20200210 12:31,20200210 12:43,34
906,140342,726,222,7281,40,1581388320.0,1581389460.0,20200210 21:32,20200210 21:51,33
907,139250,139,866,61318,82,1581343200.0,1581345600.0,20200210 09:00,20200210 09:40,19
908,140480,730,70,8116,42,1581385320.0,1581386580.0,20200210 20:42,20200210 21:03,33
909,138671,130,88,37621,68,1581348660.0,1581350700.0,20200210 10:31,20200210 11:05,10G
910,139359,149,1101,14751,41,1581379800.0,1581381000.0,20200210 19:10,20200210 19:30,21
911,140947,506,11,416,124,1581340680.0,1581343860.0,20200210 08:18,20200210 09:11,3
912,138719,140,418,48598,66,1581328440.0,1581330360.0,20200210 04:54,20200210 05:26,PO
913,140419,726,460,7384,24,1581364200.0,1581364920.0,20200210 14:50,20200210 15:02,33
914,138921,142,317,6756,17,1581349920.0,1581350400.0,20200210 10:52,20200210 11:00,14
