entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
559,140276,730,284,8936,33,1582056360.0,1582057320.0,20200218 15:06,20200218 15:22,33
560,138358,130,42,31154,63,1582045020.0,1582046880.0,20200218 11:57,20200218 12:28,1
561,139644,505,418,87573,146,1582020900.0,1582025280.0,20200218 05:15,20200218 06:28,PO
562,140132,125,52,34550,56,1582031400.0,1582033080.0,20200218 08:10,20200218 08:38,9
563,139512,726,0,5203,15,1582041960.0,1582042380.0,20200218 11:06,20200218 11:13,34
564,139289,753,152,15061,26,1582032300.0,1582033080.0,20200218 08:25,20200218 08:38,2
565,140465,727,8102,8102,27,1582070400.0,1582071180.0,20200218 19:00,20200218 19:13,33
566,138528,113,376,30069,60,1582043100.0,1582044900.0,20200218 11:25,20200218 11:55,10A
567,138955,143,7263,7263,11,1582052460.0,1582052760.0,20200218 14:01,20200218 14:06,14
568,139650,505,0,73585,114,1582028820.0,1582032240.0,20200218 07:27,20200218 08:24,4
569,138666,124,447,37517,69,1582033500.0,1582035540.0,20200218 08:45,20200218 09:19,10G
570,139353,150,346,9595,32,1582058460.0,1582059360.0,20200218 15:41,20200218 15:56,21
571,138843,144,0,9538,19,1582052280.0,1582052820.0,20200218 13:58,20200218 14:07,14
572,139656,505,488,87788,148,1582043460.0,1582047900.0,20200218 11:31,20200218 12:45,4
573,138883,142,322,7263,13,1582029540.0,1582029900.0,20200218 07:39,20200218 07:45,14
574,139304,150,0,15008,37,1582064460.0,1582065600.0,20200218 17:21,20200218 17:40,2
575,140009,134,120,15793,22,1582047240.0,1582047900.0,20200218 12:34,20200218 12:45,7
576,139259,101,633,88557,125,1582042680.0,1582046400.0,20200218 11:18,20200218 12:20,19
577,139251,101,406,58847,73,1582040460.0,1582042620.0,20200218 10:41,20200218 11:17,19
578,138935,142,128,7040,18,1582058460.0,1582059000.0,20200218 15:41,20200218 15:50,14
579,138981,144,785,7019,16,1582061640.0,1582062060.0,20200218 16:34,20200218 16:41,14
580,139659,149,492,73585,115,1582046760.0,1582050240.0,20200218 12:26,20200218 13:24,4
581,139451,103,91,33340,60,1582046400.0,1582048140.0,20200218 12:20,20200218 12:49,28
582,138562,115,1151,26275,47,1582026960.0,1582028340.0,20200218 06:56,20200218 07:19,10A
583,139750,118,98,26089,59,1582068600.0,1582070340.0,20200218 18:30,20200218 18:59,4
584,139343,753,346,9670,27,1582037460.0,1582038240.0,20200218 09:51,20200218 10:04,21
585,138931,142,322,7018,15,1582053360.0,1582053780.0,20200218 14:16,20200218 14:23,14
586,138824,143,58,58,2,1582052340.0,1582052340.0,20200218 13:59,20200218 13:59,14
587,140048,137,114,52989,49,1582062120.0,1582063620.0,20200218 16:42,20200218 17:07,8
588,138340,124,453,31154,60,1582044000.0,1582045800.0,20200218 11:40,20200218 12:10,1
589,139345,753,161,9557,29,1582041360.0,1582042320.0,20200218 10:56,20200218 11:12,21
590,139733,106,0,403,99,1582070400.0,1582072800.0,20200218 19:00,20200218 19:40,PI
591,138861,144,0,9042,28,1582073580.0,1582074420.0,20200218 19:53,20200218 20:07,14
592,138374,139,0,31028,65,1582064760.0,1582066680.0,20200218 17:26,20200218 17:58,1
593,140473,730,0,8204,27,1582073580.0,1582074420.0,20200218 19:53,20200218 20:07,33
594,139524,726,4877,4938,18,1582054500.0,1582055160.0,20200218 14:35,20200218 14:46,34
595,140341,718,269,8974,21,1582079100.0,1582079700.0,20200218 21:25,20200218 21:35,33
596,138957,143,317,6756,16,1582054920.0,1582055340.0,20200218 14:42,20200218 14:49,14
597,138646,123,126,37850,70,1582046700.0,1582048740.0,20200218 12:25,20200218 12:59,10G
598,138647,123,127,37516,70,1582053900.0,1582056000.0,20200218 14:25,20200218 15:00,10G
599,139673,504,418,87822,147,1582056900.0,1582061340.0,20200218 15:15,20200218 16:29,PO
600,138933,142,104,6823,23,1582055940.0,1582056600.0,20200218 14:59,20200218 15:10,14
601,138376,149,375,25055,52,1582068780.0,1582070340.0,20200218 18:33,20200218 18:59,1
602,138774,143,0,9535,25,1582038120.0,1582038840.0,20200218 10:02,20200218 10:14,14
603,140039,137,207,52801,44,1582039920.0,1582041240.0,20200218 10:32,20200218 10:54,8
604,139145,110,418,65588,79,1582034100.0,1582036500.0,20200218 08:55,20200218 09:35,PO
605,139122,112,256,49362,50,1582023660.0,1582025100.0,20200218 06:01,20200218 06:25,16
606,139538,726,2165,13785,23,1582027500.0,1582028160.0,20200218 07:05,20200218 07:16,34
607,139553,726,1060,5020,20,1582042440.0,1582042980.0,20200218 11:14,20200218 11:23,34
608,140245,730,99,8611,36,1582043520.0,1582044600.0,20200218 11:32,20200218 11:50,33
609,139558,726,133,4740,26,1582047600.0,1582048380.0,20200218 12:40,20200218 12:53,34
610,139662,147,82,87822,128,1582059300.0,1582063140.0,20200218 15:55,20200218 16:59,4
611,139559,726,243,4104,21,1582048800.0,1582049400.0,20200218 13:00,20200218 13:10,34
612,138854,144,451,9662,18,1582065540.0,1582066020.0,20200218 17:39,20200218 17:47,14
613,138522,123,376,30069,47,1582060020.0,1582061400.0,20200218 16:07,20200218 16:30,10A
614,139143,505,784,49564,57,1582064460.0,1582066140.0,20200218 17:21,20200218 17:49,16
615,139540,726,243,4869,22,1582028220.0,1582028820.0,20200218 07:17,20200218 07:27,34
616,140339,727,1239,8763,48,1582077840.0,1582078800.0,20200218 21:04,20200218 21:20,33
617,138788,144,60,9643,34,1582038420.0,1582039380.0,20200218 10:07,20200218 10:23,14
618,139281,753,248,20104,42,1582050840.0,1582052100.0,20200218 13:34,20200218 13:55,2
619,140467,703,0,8223,36,1582070400.0,1582071480.0,20200218 19:00,20200218 19:18,33
620,138983,144,322,6812,18,1582063980.0,1582064520.0,20200218 17:13,20200218 17:22,14
621,140322,718,4902,8921,12,1582070400.0,1582070700.0,20200218 19:00,20200218 19:05,33
622,140047,137,432,53073,72,1582059360.0,1582061520.0,20200218 15:56,20200218 16:32,8
623,139172,505,87,52867,80,1582058100.0,1582060500.0,20200218 15:35,20200218 16:15,16
624,138857,144,61,9662,24,1582068960.0,1582069620.0,20200218 18:36,20200218 18:47,14
625,139636,150,418,87705,138,1582019460.0,1582023600.0,20200218 04:51,20200218 06:00,PO
626,140220,730,1586,9053,35,1582026000.0,1582027020.0,20200218 06:40,20200218 06:57,33
627,139700,145,82,416,211,1582035900.0,1582041720.0,20200218 09:25,20200218 11:02,4
628,139726,128,0,67053,106,1582067160.0,1582070340.0,20200218 18:06,20200218 18:59,4
629,139133,130,1006,49647,60,1582075920.0,1582077720.0,20200218 20:32,20200218 21:02,16
630,138884,142,322,7235,14,1582030920.0,1582031280.0,20200218 08:02,20200218 08:08,14
631,138630,134,105,40906,60,1582051620.0,1582053420.0,20200218 13:47,20200218 14:17,10G
632,139290,752,432,15072,25,1582033680.0,1582034400.0,20200218 08:48,20200218 09:00,2
633,140454,718,0,8225,31,1582058100.0,1582059000.0,20200218 15:35,20200218 15:50,33
634,,506,0,0,2059,1582070400.0,1582099200.0,20200218 19:00,20200219 03:00,U
635,138645,124,393,37636,69,1582041900.0,1582044000.0,20200218 11:05,20200218 11:40,10G
636,138422,139,0,39575,60,1582074240.0,1582076040.0,20200218 20:04,20200218 20:34,1
637,138882,144,129,416,231,1582074480.0,1582080840.0,20200218 20:08,20200218 21:54,14
638,140042,137,432,52604,54,1582047000.0,1582048620.0,20200218 12:30,20200218 12:57,8
639,138845,144,0,9525,21,1582054620.0,1582055220.0,20200218 14:37,20200218 14:47,14
640,139505,726,1365,5187,26,1582034280.0,1582035060.0,20200218 08:58,20200218 09:11,34
641,139269,753,7,20128,41,1582046700.0,1582047900.0,20200218 12:25,20200218 12:45,2
642,138852,144,403,9639,27,1582063200.0,1582063980.0,20200218 17:00,20200218 17:13,14
643,139455,105,0,33151,38,1582027560.0,1582028700.0,20200218 07:06,20200218 07:25,28
644,139753,145,112,72802,128,1582054500.0,1582058340.0,20200218 14:35,20200218 15:39,4
645,138539,120,95,30069,48,1582038480.0,1582039920.0,20200218 10:08,20200218 10:32,10A
646,139759,125,83631,407,134,1582070400.0,1582073820.0,20200218 19:00,20200218 19:57,4
647,140049,137,95,53062,53,1582064700.0,1582066320.0,20200218 17:25,20200218 17:52,8
648,140345,727,166,9053,30,1582081200.0,1582082100.0,20200218 22:00,20200218 22:15,33
649,140137,110,131,33651,56,1582040760.0,1582042440.0,20200218 10:46,20200218 11:14,9
650,138943,142,119,7160,13,1582067580.0,1582067940.0,20200218 18:13,20200218 18:19,14
651,140027,137,0,11792,37,1582063620.0,1582064700.0,20200218 17:07,20200218 17:25,8
652,140045,137,432,52989,56,1582054080.0,1582055760.0,20200218 14:28,20200218 14:56,8
653,138530,130,962,30069,63,1582028700.0,1582030560.0,20200218 07:25,20200218 07:56,10A
654,138886,142,123,7258,22,1582033320.0,1582033980.0,20200218 08:42,20200218 08:53,14
655,138959,143,106,7015,13,1582057680.0,1582057980.0,20200218 15:28,20200218 15:33,14
656,138779,143,790,9539,23,1582045920.0,1582046520.0,20200218 12:12,20200218 12:22,14
657,140388,730,489,7845,27,1582039020.0,1582039800.0,20200218 10:17,20200218 10:30,33
658,140139,136,79,34782,59,1582052400.0,1582054200.0,20200218 14:00,20200218 14:30,9
659,139739,504,91,72802,146,1582061400.0,1582065840.0,20200218 16:30,20200218 17:44,4
660,138988,144,322,6822,15,1582069680.0,1582070100.0,20200218 18:48,20200218 18:55,14
661,139539,726,5203,4760,20,1582070400.0,1582070940.0,20200218 19:00,20200218 19:09,34
662,139680,117,375,72736,102,1582070580.0,1582073640.0,20200218 19:03,20200218 19:54,4
663,138548,145,398,26147,50,1582049580.0,1582051020.0,20200218 13:13,20200218 13:37,10A
664,140030,137,0,416,114,1582071540.0,1582074360.0,20200218 19:19,20200218 20:06,8
665,140478,703,0,8200,34,1582075560.0,1582076580.0,20200218 20:26,20200218 20:43,33
666,138537,124,1058,8335,117,1582071120.0,1582074120.0,20200218 19:12,20200218 20:02,10A
667,139648,148,418,87822,138,1582025400.0,1582029540.0,20200218 06:30,20200218 07:39,PO
668,138372,112,117,31152,66,1582061940.0,1582063920.0,20200218 16:39,20200218 17:12,1
669,139649,149,0,73585,100,1582028340.0,1582031340.0,20200218 07:19,20200218 08:09,4
670,140109,136,662,36152,67,1582050360.0,1582052400.0,20200218 13:26,20200218 14:00,9
671,139249,110,1166,61477,77,1582066920.0,1582069200.0,20200218 18:02,20200218 18:40,19
672,138527,124,376,29916,58,1582023660.0,1582025400.0,20200218 06:01,20200218 06:30,10A
673,139637,501,418,87434,127,1582030260.0,1582034100.0,20200218 07:51,20200218 08:55,PO
674,139653,145,418,87822,135,1582017420.0,1582021440.0,20200218 04:17,20200218 05:24,PO
675,140149,135,150,33762,55,1582056480.0,1582057740.0,20200218 15:08,20200218 15:29,9
676,139135,131,71,49564,61,1582044900.0,1582046700.0,20200218 11:55,20200218 12:25,16
677,140018,137,0,12390,26,1582041300.0,1582042020.0,20200218 10:55,20200218 11:07,8
678,138394,128,342,40438,68,1582042320.0,1582044360.0,20200218 11:12,20200218 11:46,1
679,138823,144,499,9538,23,1582051140.0,1582051800.0,20200218 13:39,20200218 13:50,14
680,139567,726,4151,4974,27,1582057440.0,1582058220.0,20200218 15:24,20200218 15:37,34
681,138747,105,44,49210,141,1582066080.0,1582070340.0,20200218 17:48,20200218 18:59,13
682,139337,752,137,9673,29,1582024500.0,1582025340.0,20200218 06:15,20200218 06:29,21
683,139501,726,5197,4555,17,1582029720.0,1582030200.0,20200218 07:42,20200218 07:50,34
684,140103,131,49,36151,78,1582040700.0,1582043040.0,20200218 10:45,20200218 11:24,9
685,138842,143,0,9345,26,1582073220.0,1582073940.0,20200218 19:47,20200218 19:59,14
686,138839,143,7822,9662,6,1582070400.0,1582070580.0,20200218 19:00,20200218 19:03,14
687,140127,125,535,34774,53,1582023840.0,1582025400.0,20200218 06:04,20200218 06:30,9
688,138795,142,58,8848,32,1582047600.0,1582048500.0,20200218 12:40,20200218 12:55,14
689,139523,726,1230,1327,4,1582053900.0,1582053960.0,20200218 14:25,20200218 14:26,34
690,138804,142,60,9043,19,1582059000.0,1582059540.0,20200218 15:50,20200218 15:59,14
691,139102,103,64,25140,50,1582030740.0,1582032240.0,20200218 07:59,20200218 08:24,15
692,140462,730,71,8164,31,1582068180.0,1582069080.0,20200218 18:23,20200218 18:38,33
693,138382,124,0,40537,69,1582021560.0,1582023600.0,20200218 05:26,20200218 06:00,1
694,138639,115,716,40898,67,1582032540.0,1582034520.0,20200218 08:29,20200218 09:02,10G
695,139440,105,921,35346,36,1582026480.0,1582027560.0,20200218 06:48,20200218 07:06,28
696,139316,752,370,13698,47,1582038120.0,1582039500.0,20200218 10:02,20200218 10:25,21
