entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
882,140489,730,80,8132,34,1582858800.0,1582859760.0,20200227 22:00,20200227 22:16,33
883,138376,147,375,24446,52,1582846380.0,1582847940.0,20200227 18:33,20200227 18:59,1
884,139690,148,71779,73522,4,1582848000.0,1582848060.0,20200227 19:00,20200227 19:01,4
885,139740,504,105,9266,30,1582847100.0,1582847940.0,20200227 18:45,20200227 18:59,4
886,139746,503,106,416,231,1582858500.0,1582864800.0,20200227 21:55,20200227 23:40,4
887,139525,726,0,5149,30,1582833240.0,1582834140.0,20200227 14:54,20200227 15:09,34
888,140017,139,224,12823,35,1582816500.0,1582817520.0,20200227 10:15,20200227 10:32,8
889,138425,147,0,40273,65,1582862880.0,1582864800.0,20200227 23:08,20200227 23:40,1
890,138537,115,0,0,6,1582847820.0,1582847940.0,20200227 18:57,20200227 18:59,10A
891,138958,143,110,6827,18,1582833720.0,1582834260.0,20200227 15:02,20200227 15:11,14
892,138891,142,322,6824,16,1582817220.0,1582817700.0,20200227 10:27,20200227 10:35,14
893,139454,110,88,33329,34,1582802700.0,1582803720.0,20200227 06:25,20200227 06:42,28
894,138642,115,0,57077,110,1582839600.0,1582842900.0,20200227 16:40,20200227 17:35,PO
895,138781,143,0,9404,18,1582817160.0,1582817640.0,20200227 10:26,20200227 10:34,14
896,140112,137,377,35851,45,1582850520.0,1582851840.0,20200227 19:42,20200227 20:04,9
897,139739,504,97,72802,150,1582839000.0,1582843500.0,20200227 16:30,20200227 17:45,4
898,140008,144,416,15985,37,1582822800.0,1582823880.0,20200227 12:00,20200227 12:18,PO
899,138552,135,398,26193,50,1582848180.0,1582849620.0,20200227 19:03,20200227 19:27,10A
900,139577,726,151,4922,12,1582846140.0,1582846500.0,20200227 18:29,20200227 18:35,34
901,138785,141,0,9540,34,1582812180.0,1582813200.0,20200227 09:03,20200227 09:20,14
902,139327,505,654,13707,44,1582838880.0,1582840200.0,20200227 16:28,20200227 16:50,21
903,139742,504,93,416,220,1582862100.0,1582868160.0,20200227 22:55,20200228 00:36,4
904,139120,105,472,11465,61,1582846140.0,1582847940.0,20200227 18:29,20200227 18:59,15
905,139362,505,150,14751,32,1582851240.0,1582852200.0,20200227 19:54,20200227 20:10,21
906,138822,141,0,9457,26,1582827360.0,1582828140.0,20200227 13:16,20200227 13:29,14
907,139468,111,605,70707,67,1582799220.0,1582801260.0,20200227 05:27,20200227 06:01,3
908,139740,504,9267,72759,121,1582848000.0,1582851600.0,20200227 19:00,20200227 20:00,4
909,139254,140,376,416,152,1582810500.0,1582814460.0,20200227 08:35,20200227 09:41,19
910,140244,718,56,8877,32,1582818900.0,1582819800.0,20200227 10:55,20200227 11:10,33
911,140312,727,353,9049,36,1582840260.0,1582841340.0,20200227 16:51,20200227 17:09,33
