entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
876,139752,130,47233,72802,49,1583366400.0,1583367840.0,20200304 19:00,20200304 19:24,4
877,139704,752,0,72600,139,1583333880.0,1583338080.0,20200304 09:58,20200304 11:08,4
878,139562,727,243,4756,23,1583348100.0,1583348760.0,20200304 13:55,20200304 14:06,34
879,140137,501,163,34630,60,1583336820.0,1583338620.0,20200304 10:47,20200304 11:17,9
880,138636,118,0,56966,99,1583343600.0,1583346540.0,20200304 12:40,20200304 13:29,PO
881,138422,148,0,40228,47,1583370420.0,1583371800.0,20200304 20:07,20200304 20:30,1
882,140267,730,298,8880,32,1583338920.0,1583339880.0,20200304 11:22,20200304 11:38,33
883,139354,503,346,9660,27,1583356560.0,1583357340.0,20200304 16:16,20200304 16:29,21
884,139991,130,375,416,60,1583333400.0,1583334600.0,20200304 09:50,20200304 10:10,7
885,138798,143,58,9560,26,1583347380.0,1583348220.0,20200304 13:43,20200304 13:57,14
886,139435,105,860,35613,39,1583344200.0,1583345340.0,20200304 12:50,20200304 13:09,28
887,140463,703,4808,7723,25,1583364600.0,1583365320.0,20200304 18:30,20200304 18:42,33
888,140413,722,162,7954,77,1583330940.0,1583332620.0,20200304 09:09,20200304 09:37,33
889,140449,730,0,8183,29,1583345040.0,1583345880.0,20200304 13:04,20200304 13:18,33
890,139299,503,432,15005,31,1583350260.0,1583351160.0,20200304 14:31,20200304 14:46,2
891,139107,123,169,25145,53,1583356860.0,1583358420.0,20200304 16:21,20200304 16:47,15
892,140309,730,101,9053,28,1583353140.0,1583353980.0,20200304 15:19,20200304 15:33,33
893,139304,751,73,15063,31,1583361120.0,1583362020.0,20200304 17:32,20200304 17:47,2
894,139544,727,1044,4736,11,1583328600.0,1583328960.0,20200304 08:30,20200304 08:36,34
895,138917,142,108,7249,20,1583331420.0,1583332020.0,20200304 09:17,20200304 09:27,14
896,138848,142,403,8848,18,1583354280.0,1583354820.0,20200304 15:38,20200304 15:47,14
897,138561,118,398,26334,59,1583346600.0,1583348340.0,20200304 13:30,20200304 13:59,10A
898,139747,112,0,72709,132,1583339940.0,1583344140.0,20200304 11:39,20200304 12:49,4
899,139547,727,435,4974,18,1583331900.0,1583332440.0,20200304 09:25,20200304 09:34,34
900,138912,141,322,7100,22,1583334660.0,1583335260.0,20200304 10:11,20200304 10:21,14
901,140423,703,5130,8262,10,1583358840.0,1583359080.0,20200304 16:54,20200304 16:58,33
902,138764,143,0,9044,22,1583338740.0,1583339400.0,20200304 11:19,20200304 11:30,14
903,138810,144,0,9345,31,1583361600.0,1583362560.0,20200304 17:40,20200304 17:56,14
904,139539,727,5203,5062,27,1583366400.0,1583367180.0,20200304 19:00,20200304 19:13,34
905,138652,150,0,37626,65,1583369940.0,1583371860.0,20200304 19:59,20200304 20:31,10G
906,139305,503,57,15176,23,1583362800.0,1583363460.0,20200304 18:00,20200304 18:11,2
