,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id,destination
165,140452,718,0,8008,110,1583263920.0,1583266620.0,20200303 14:32,20200303 15:17,33,SHUTTLE PARK SOUTH
166,138733,131,49,33021,65,1583268360.0,1583270280.0,20200303 15:46,20200303 16:18,13,ROSSVILLE
167,139288,752,0,15062,32,1583239560.0,1583240520.0,20200303 07:46,20200303 08:02,2,DOWNTOWN
168,139116,128,363,24731,40,1583265960.0,1583267100.0,20200303 15:06,20200303 15:25,15,DOWNTOWN 
169,139578,726,728,4974,30,1583278680.0,1583279580.0,20200303 18:38,20200303 18:53,34,SHUTTLE PARK NORTH
170,139356,503,346,9778,29,1583274360.0,1583275200.0,20200303 17:26,20200303 17:40,21,DOWNTOWN
171,140952,142,68477,416,183,1583280000.0,1583285040.0,20200303 19:00,20200303 20:24,3,3 DOWNTOWN 
172,140335,729,297,9009,26,1583285760.0,1583286540.0,20200303 20:36,20200303 20:49,33,SHUTTLE PARK NORTH
173,138908,143,119,6309,14,1583254800.0,1583255160.0,20200303 12:00,20200303 12:06,14,MACLELLAN GYM UNIVERSITY CTR
174,139683,147,0,87718,155,1583257920.0,1583262540.0,20200303 12:52,20200303 14:09,4,EASTGATE HAMILTON PL
175,139296,751,189,14951,22,1583259000.0,1583259600.0,20200303 13:10,20200303 13:20,2,DOWNTOWN
176,140408,718,0,8196,44,1583247840.0,1583249160.0,20200303 10:04,20200303 10:26,33,SHUTTLE PARK SOUTH
177,138656,127,90,37861,67,1583254620.0,1583256600.0,20200303 11:57,20200303 12:30,10G,DOWNTOWN
178,138941,141,322,6755,14,1583274960.0,1583275380.0,20200303 17:36,20200303 17:43,14,MACLELLAN GYM UNIVERSITY CTR
179,138804,141,58,9662,22,1583268540.0,1583269200.0,20200303 15:49,20200303 16:00,14,MCCALLIE + HOUSTON
180,140111,130,168,35914,69,1583274960.0,1583277000.0,20200303 17:36,20200303 18:10,9,EAST LAKE  
181,140115,124,228,35816,85,1583265300.0,1583267820.0,20200303 14:55,20200303 15:37,9,EAST LAKE  
182,138620,110,376,87735,136,1583268480.0,1583272560.0,20200303 15:48,20200303 16:56,10C,CAMPBELL
183,139508,726,1235,5147,20,1583246940.0,1583247480.0,20200303 09:49,20200303 09:58,34,TREMONT + FRAZIER
184,139734,117,0,416,202,1583280360.0,1583286000.0,20200303 19:06,20200303 20:40,4,DOWNTOWN EXPRESS
185,139509,726,0,5203,28,1583248080.0,1583248860.0,20200303 10:08,20200303 10:21,34,TREMONT + FRAZIER
186,139504,726,0,4697,15,1583242800.0,1583243280.0,20200303 08:40,20200303 08:48,34,TREMONT + FRAZIER
187,139174,128,0,52882,72,1583246100.0,1583248260.0,20200303 09:35,20200303 10:11,16,DOWNTOWN
188,138648,115,8335,37861,77,1583264220.0,1583266560.0,20200303 14:37,20200303 15:16,PO,
189,139259,140,1561,88344,128,1583252520.0,1583256360.0,20200303 11:22,20200303 12:26,19,DOWNTOWN
190,140006,139,0,15812,29,1583250420.0,1583251260.0,20200303 10:47,20200303 11:01,7,DOWNTOWN
191,138772,143,0,9432,22,1583245200.0,1583245800.0,20200303 09:20,20200303 09:30,14,MCCALLIE + HOUSTON
192,139680,149,0,73585,107,1583280000.0,1583283240.0,20200303 19:00,20200303 19:54,4,EASTGATE HAMILTON PL
193,138759,141,91,9540,16,1583246100.0,1583246580.0,20200303 09:35,20200303 09:43,14,MCCALLIE + HOUSTON
194,139719,503,0,0,217,1583249940.0,1583255880.0,20200303 10:39,20200303 12:18,4,DOWNTOWN
195,138551,123,398,416,84,1583277480.0,1583279940.0,20200303 18:18,20200303 18:59,10A,DOWNTOWN
196,139147,138,418,65387,105,1583256300.0,1583259480.0,20200303 12:25,20200303 13:18,PO,
197,140416,729,65,8050,27,1583259600.0,1583260380.0,20200303 13:20,20200303 13:33,33,SHUTTLE PARK SOUTH
198,140043,135,432,51300,42,1583259180.0,1583260440.0,20200303 13:13,20200303 13:34,8,GERMANTOWN + BRAINERD RD
199,139257,120,32176,102105,169,1583280000.0,1583284620.0,20200303 19:00,20200303 20:17,19,DOWNTOWN
200,139104,105,64,25409,56,1583246340.0,1583248020.0,20200303 09:39,20200303 10:07,15,ST ELMO VIA INCLINE 
201,138637,120,376,41228,65,1583239620.0,1583241540.0,20200303 07:47,20200303 08:19,10G,GLENWOOD
202,138358,505,375,31156,80,1583255100.0,1583257500.0,20200303 12:05,20200303 12:45,1,ALTON PARK
203,138426,134,19858,416,7,1583298420.0,1583300460.0,20200304 00:07,20200304 00:41,1,DOWNTOWN
204,138541,117,2773,35867,68,1583232360.0,1583234340.0,20200303 05:46,20200303 06:19,10A,DOWNTOWN
205,139317,751,445,13752,45,1583250420.0,1583251800.0,20200303 10:47,20200303 11:10,21,GOLDEN GATEWAY
206,138623,138,62618,86448,42,1583280000.0,1583281260.0,20200303 19:00,20200303 19:21,10C,CAMPBELL
207,138800,141,0,9538,30,1583263260.0,1583264100.0,20200303 14:21,20200303 14:35,14,MCCALLIE + HOUSTON
208,138809,141,64,9535,17,1583274420.0,1583274900.0,20200303 17:27,20200303 17:35,14,MCCALLIE + HOUSTON
209,140220,729,2324,8961,57,1583235720.0,1583237760.0,20200303 06:42,20200303 07:16,33,SHUTTLE PARK NORTH
210,140377,729,0,8188,33,1583241720.0,1583242680.0,20200303 08:22,20200303 08:38,33,SHUTTLE PARK SOUTH
211,139105,128,0,41178,67,1583263920.0,1583265900.0,20200303 14:32,20200303 15:05,PO,
212,140305,718,106,8566,31,1583259600.0,1583260500.0,20200303 13:20,20200303 13:35,33,SHUTTLE PARK NORTH
213,138630,110,376,41055,55,1583260980.0,1583262600.0,20200303 13:43,20200303 14:10,10G,GLENWOOD
214,138727,118,32948,32375,50,1583262900.0,1583264400.0,20200303 14:15,20200303 14:40,13,ROSSVILLE
215,138418,112,11910,40442,76,1583275320.0,1583277600.0,20200303 17:42,20200303 18:20,1,DOWNTOWN
216,139535,726,2667,5193,16,1583276040.0,1583276700.0,20200303 17:54,20200303 18:05,34,TREMONT + FRAZIER
217,138755,141,58,9030,23,1583240940.0,1583241600.0,20200303 08:09,20200303 08:20,14,MCCALLIE + HOUSTON
218,138757,141,0,9364,27,1583243400.0,1583244180.0,20200303 08:50,20200303 09:03,14,MCCALLIE + HOUSTON
219,139137,124,1006,49242,70,1583269260.0,1583271300.0,20200303 16:01,20200303 16:35,16,NORTHGATE
220,138383,106,0,40566,70,1583232300.0,1583234400.0,20200303 05:45,20200303 06:20,1,DOWNTOWN
221,139443,138,463,35404,43,1583243580.0,1583244840.0,20200303 08:53,20200303 09:14,28,CHATTANOOGA STATE
222,138771,143,0,9503,29,1583243880.0,1583244720.0,20200303 08:58,20200303 09:12,14,MCCALLIE + HOUSTON
223,138636,506,0,57115,91,1583257440.0,1583260200.0,20200303 12:44,20200303 13:30,PO,
224,140498,727,489,8224,28,1583266560.0,1583267340.0,20200303 15:16,20200303 15:29,33,SHUTTLE PARK SOUTH
225,138546,505,398,28502,60,1583253300.0,1583255100.0,20200303 11:35,20200303 12:05,10A,DOWNTOWN VIA DODSON AVE HEALTH CTR
226,140012,135,249,11830,19,1583236560.0,1583237160.0,20200303 06:56,20200303 07:06,8,EASTDALE
227,139449,103,0,33292,58,1583262000.0,1583263740.0,20200303 14:00,20200303 14:29,28,DOWNTOWN
228,140271,729,99,8346,34,1583256900.0,1583257920.0,20200303 12:35,20200303 12:52,33,SHUTTLE PARK NORTH
229,138384,104,0,40442,61,1583233860.0,1583235660.0,20200303 06:11,20200303 06:41,1,DOWNTOWN
230,140035,135,532,52194,63,1583239560.0,1583241480.0,20200303 07:46,20200303 08:18,8,GERMANTOWN + BRAINERD RD
231,138534,126,962,30069,72,1583268360.0,1583270520.0,20200303 15:46,20200303 16:22,10A,AVONDALE
232,139548,726,870,4565,13,1583246520.0,1583246880.0,20200303 09:42,20200303 09:48,34,SHUTTLE PARK NORTH
233,139132,130,43241,48747,9,1583280000.0,1583280180.0,20200303 19:00,20200303 19:03,16,NORTHGATE
234,139363,148,1020,14751,41,1583287800.0,1583289000.0,20200303 21:10,20200303 21:30,21,DOWNTOWN
235,138338,106,885,45357,76,1583230020.0,1583232300.0,20200303 05:07,20200303 05:45,1,ALTON PARK
236,138832,143,58,9662,22,1583271180.0,1583271780.0,20200303 16:33,20200303 16:43,14,MCCALLIE + HOUSTON
237,138737,132,1451,34781,93,1583239380.0,1583242200.0,20200303 07:43,20200303 08:30,13,DOWNTOWN
238,139149,122,376,49368,82,1583272500.0,1583274960.0,20200303 16:55,20200303 17:36,16,NORTHGATE
239,139166,124,357,53002,68,1583263260.0,1583265300.0,20200303 14:21,20200303 14:55,16,DOWNTOWN
240,138902,143,130,6755,15,1583245860.0,1583246280.0,20200303 09:31,20200303 09:38,14,MACLELLAN GYM UNIVERSITY CTR
241,139739,501,73,72735,142,1583271240.0,1583275500.0,20200303 16:34,20200303 17:45,4,DOWNTOWN
242,139539,726,403,5037,12,1583279640.0,1583279940.0,20200303 18:54,20200303 18:59,34,TREMONT + FRAZIER
243,138742,132,1358,416,256,1583257500.0,1583265240.0,20200303 12:45,20200303 14:54,13,DOWNTOWN
244,139359,148,385,14751,40,1583280660.0,1583281800.0,20200303 19:11,20200303 19:30,21,DOWNTOWN
245,140026,135,242,11708,29,1583270100.0,1583270940.0,20200303 16:15,20200303 16:29,8,EASTDALE
246,139128,119,956,49563,53,1583248860.0,1583250600.0,20200303 10:21,20200303 10:50,16,NORTHGATE
247,138721,132,62,32479,53,1583237760.0,1583239380.0,20200303 07:16,20200303 07:43,13,ROSSVILLE
248,139749,147,101,91882,267,1583270100.0,1583277540.0,20200303 16:15,20200303 18:19,4,DOWNTOWN
249,null,110,0,0,218,1583280000.0,1583291520.0,20200303 19:00,20200303 22:12,U,
250,139990,104,42,364,100,1583239560.0,1583241960.0,20200303 07:46,20200303 08:26,7,CHATTANOOGA HOUSING AUTHORITY
251,138942,141,322,6754,15,1583276220.0,1583276640.0,20200303 17:57,20200303 18:04,14,MACLELLAN GYM UNIVERSITY CTR
252,139703,505,102,416,195,1583241000.0,1583246760.0,20200303 08:10,20200303 09:46,4,DOWNTOWN
253,140421,729,68,8219,30,1583268840.0,1583269680.0,20200303 15:54,20200303 16:08,33,SHUTTLE PARK SOUTH
254,139124,130,376,49396,56,1583236920.0,1583238540.0,20200303 07:02,20200303 07:29,16,NORTHGATE
255,140132,126,535,34875,63,1583240940.0,1583242860.0,20200303 08:09,20200303 08:41,9,DOWNTOWN
256,139679,149,0,57109,124,1583272080.0,1583275620.0,20200303 16:48,20200303 17:47,4,EASTGATE HAMILTON PL
257,139740,119,2008,31622,77,1583278560.0,1583279940.0,20200303 18:36,20200303 18:59,4,DOWNTOWN
258,138765,141,0,8797,30,1583253420.0,1583254260.0,20200303 11:37,20200303 11:51,14,MCCALLIE + HOUSTON
259,138839,143,58,7376,22,1583279340.0,1583279940.0,20200303 18:49,20200303 18:59,14,MCCALLIE + HOUSTON
260,138420,132,0,39547,59,1583278200.0,1583279940.0,20200303 18:30,20200303 18:59,1,DOWNTOWN
261,138621,142,418,103903,127,1583269440.0,1583273280.0,20200303 16:04,20200303 17:08,PO,
262,139354,503,0,9648,28,1583270160.0,1583271000.0,20200303 16:16,20200303 16:30,21,DOWNTOWN
263,139291,752,432,15005,17,1583247360.0,1583247900.0,20200303 09:56,20200303 10:05,2,DOWNTOWN
264,139727,140,65,72591,127,1583273460.0,1583277300.0,20200303 17:11,20200303 18:15,4,DOWNTOWN
265,139120,128,11465,11465,65,1583280000.0,1583281320.0,20200303 19:00,20200303 19:22,PI,
266,139267,751,314,19891,34,1583248740.0,1583249880.0,20200303 10:19,20200303 10:38,2,NORTH CHATTANOOGA
267,138818,143,58,9549,31,1583258760.0,1583259720.0,20200303 13:06,20200303 13:22,14,MCCALLIE + HOUSTON
268,138421,504,18441,40705,72,1583280180.0,1583282280.0,20200303 19:03,20200303 19:38,1,DOWNTOWN
269,138735,132,99,34781,77,1583231580.0,1583233860.0,20200303 05:33,20200303 06:11,13,DOWNTOWN
270,138553,134,398,26359,46,1583287620.0,1583289000.0,20200303 21:07,20200303 21:30,10A,DOWNTOWN
271,138378,504,375,31065,55,1583285580.0,1583287260.0,20200303 20:33,20200303 21:01,1,ALTON PARK
272,140371,727,166,8161,31,1583239620.0,1583240580.0,20200303 07:47,20200303 08:03,33,SHUTTLE PARK SOUTH
273,140505,727,220,8201,28,1583288100.0,1583288880.0,20200303 21:15,20200303 21:28,33,SHUTTLE PARK SOUTH
274,139350,752,346,27316,85,1583261940.0,1583263860.0,20200303 13:59,20200303 14:31,21,DOWNTOWN
275,140411,718,0,8149,26,1583253480.0,1583254260.0,20200303 11:38,20200303 11:51,33,SHUTTLE PARK SOUTH
276,138665,120,1411,36622,67,1583233560.0,1583235540.0,20200303 06:06,20200303 06:39,10G,DOWNTOWN
277,139652,503,42,95454,113,1583233080.0,1583236440.0,20200303 05:58,20200303 06:54,4,EASTGATE HAMILTON PL VIA HEALTH CTR
278,139733,111,0,90133,163,1583275020.0,1583279940.0,20200303 17:37,20200303 18:59,4,DOWNTOWN
279,139258,140,746,88334,125,1583246580.0,1583250480.0,20200303 09:43,20200303 10:48,19,DOWNTOWN
280,139997,110,117,414,205,1583273760.0,1583279940.0,20200303 17:16,20200303 18:59,7,CHATTANOOGA HOUSING AUTHORITY
281,139726,127,70543,416,148,1583280000.0,1583283840.0,20200303 19:00,20200303 20:04,4,DOWNTOWN
282,139520,726,4938,4555,19,1583259780.0,1583260320.0,20200303 13:23,20200303 13:32,34,TREMONT + FRAZIER
283,139308,503,432,33246,123,1583280540.0,1583284260.0,20200303 19:09,20200303 20:11,2,DOWNTOWN
284,138740,132,34781,34108,49,1583250300.0,1583251800.0,20200303 10:45,20200303 11:10,13,DOWNTOWN
285,138403,505,11785,416,148,1583257560.0,1583262000.0,20200303 12:46,20200303 14:00,1,DOWNTOWN
286,139756,504,0,416,219,1583261040.0,1583267100.0,20200303 13:44,20200303 15:25,4,DOWNTOWN
287,140324,729,402,8735,24,1583280480.0,1583281140.0,20200303 19:08,20200303 19:19,33,SHUTTLE PARK NORTH
288,140236,729,166,8671,26,1583242740.0,1583243460.0,20200303 08:39,20200303 08:51,33,SHUTTLE PARK NORTH
289,139272,752,106,19581,47,1583242200.0,1583243580.0,20200303 08:30,20200303 08:53,2,NORTH CHATTANOOGA
290,140407,718,0,8180,32,1583246160.0,1583247120.0,20200303 09:36,20200303 09:52,33,SHUTTLE PARK SOUTH
291,139665,140,172,73585,108,1583292600.0,1583295840.0,20200303 22:30,20200303 23:24,4,EASTGATE HAMILTON PL
292,138387,120,0,40325,75,1583237340.0,1583239560.0,20200303 07:09,20200303 07:46,1,DOWNTOWN
293,139280,503,11130,19888,18,1583280000.0,1583280540.0,20200303 19:00,20200303 19:09,2,NORTH CHATTANOOGA
294,138389,139,0,40665,89,1583241120.0,1583243820.0,20200303 08:12,20200303 08:57,1,DOWNTOWN
295,140100,127,49,36318,67,1583242680.0,1583244720.0,20200303 08:38,20200303 09:12,9,EAST LAKE  
296,139114,105,33,24731,49,1583244840.0,1583246340.0,20200303 09:14,20200303 09:39,15,DOWNTOWN 
297,138424,134,0,40600,64,1583290980.0,1583292840.0,20200303 22:03,20200303 22:34,1,DOWNTOWN
298,139254,110,0,416,168,1583242020.0,1583246460.0,20200303 08:27,20200303 09:41,19,DOWNTOWN
299,140432,703,0,8211,31,1583267280.0,1583268180.0,20200303 15:28,20200303 15:43,33,SHUTTLE PARK SOUTH
300,138779,143,0,9042,26,1583255220.0,1583255940.0,20200303 12:07,20200303 12:19,14,MCCALLIE + HOUSTON
301,138649,112,0,37786,60,1583271360.0,1583273160.0,20200303 16:36,20200303 17:06,10G,DOWNTOWN
302,139109,128,64,25409,54,1583276280.0,1583277900.0,20200303 17:58,20200303 18:25,15,ST ELMO VIA INCLINE 
303,139537,726,940,4065,6,1583278560.0,1583278680.0,20200303 18:36,20200303 18:38,34,TREMONT + FRAZIER
304,138551,123,416,416,122,1583280000.0,1583283060.0,20200303 19:00,20200303 19:51,PI,
305,139663,140,126,56300,88,1583277300.0,1583279940.0,20200303 18:15,20200303 18:59,4,EASTGATE HAMILTON PL
306,138560,115,1346,416,242,1583272740.0,1583279940.0,20200303 16:59,20200303 18:59,10A,DOWNTOWN
307,138775,143,0,9534,25,1583250180.0,1583250960.0,20200303 10:43,20200303 10:56,14,MCCALLIE + HOUSTON
308,139265,751,248,19810,43,1583240700.0,1583241960.0,20200303 08:05,20200303 08:26,2,NORTH CHATTANOOGA
309,139705,134,0,72802,115,1583248800.0,1583252400.0,20200303 10:20,20200303 11:20,4,DOWNTOWN
310,139670,506,120,73373,126,1583270100.0,1583273880.0,20200303 16:15,20200303 17:18,4,EASTGATE HAMILTON PL
311,139573,726,164,5006,17,1583273640.0,1583274120.0,20200303 17:14,20200303 17:22,34,SHUTTLE PARK NORTH
312,139304,148,432,15010,30,1583274720.0,1583275620.0,20200303 17:32,20200303 17:47,2,DOWNTOWN
313,139675,117,453,74905,149,1583275500.0,1583279940.0,20200303 17:45,20200303 18:59,4,HAMILTON PL EXPRESS
314,139460,103,49470,49467,114,1583280000.0,1583282760.0,20200303 19:00,20200303 19:46,28,DOWNTOWN
315,140406,718,75,8164,39,1583244060.0,1583245260.0,20200303 09:01,20200303 09:21,33,SHUTTLE PARK SOUTH
316,140396,729,460,7931,22,1583247240.0,1583247840.0,20200303 09:54,20200303 10:04,33,SHUTTLE PARK SOUTH
317,138661,125,121,37468,71,1583267160.0,1583269260.0,20200303 15:26,20200303 16:01,10G,DOWNTOWN
318,138628,120,376,41228,68,1583253840.0,1583255880.0,20200303 11:44,20200303 12:18,10G,GLENWOOD
319,140044,135,432,53205,51,1583261880.0,1583263440.0,20200303 13:58,20200303 14:24,8,GERMANTOWN + BRAINERD RD
320,138643,104,8335,37271,73,1583229900.0,1583232120.0,20200303 05:05,20200303 05:42,PO,
