entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
752,138795,136,3933,6616,26,1585327980.0,1585329180.0,20200327 12:53,20200327 13:13,14
753,138847,143,5111,8325,8,1585336740.0,1585336980.0,20200327 15:19,20200327 15:23,14
754,140381,718,489,8262,41,1585313160.0,1585314360.0,20200327 08:46,20200327 09:06,33
755,139283,504,553,19954,31,1585343100.0,1585344000.0,20200327 17:05,20200327 17:20,2
756,139277,120,451,20128,41,1585336800.0,1585338000.0,20200327 15:20,20200327 15:40,2
757,139338,753,0,9826,34,1585307640.0,1585308600.0,20200327 07:14,20200327 07:30,21
758,139105,110,0,41004,79,1585333560.0,1585335960.0,20200327 14:26,20200327 15:06,PO
759,138843,143,4890,9662,24,1585331880.0,1585332600.0,20200327 13:58,20200327 14:10,14
760,139465,139,0,76803,104,1585344600.0,1585347660.0,20200327 17:30,20200327 18:21,3
761,139334,504,62,13425,48,1585351860.0,1585353300.0,20200327 19:31,20200327 19:55,21
762,139740,129,70999,72627,5,1585353600.0,1585353720.0,20200327 20:00,20200327 20:02,4
763,140953,144,3532,9662,29,1585354140.0,1585354980.0,20200327 20:09,20200327 20:23,14
764,139363,504,346,14751,39,1585357800.0,1585358940.0,20200327 21:10,20200327 21:29,21
765,140493,726,252,8073,39,1585362360.0,1585363500.0,20200327 22:26,20200327 22:45,33
766,138636,126,0,56897,100,1585327200.0,1585330140.0,20200327 12:40,20200327 13:29,PO
767,139355,504,0,9648,28,1585342260.0,1585343100.0,20200327 16:51,20200327 17:05,21
768,140116,138,49,36081,82,1585341900.0,1585344360.0,20200327 16:45,20200327 17:26,9
769,139110,138,363,24731,48,1585302900.0,1585304280.0,20200327 05:55,20200327 06:18,15
770,138777,144,5226,8844,7,1585323120.0,1585323300.0,20200327 11:32,20200327 11:35,14
771,138821,143,4755,9196,11,1585328460.0,1585328760.0,20200327 13:01,20200327 13:06,14
